"","Date","xpr_price","nasdaq_price","xpr_change","nasdaq_change","xpr_status","nasdaq_status","xpr_perc","nasdaq_perc"
"1175",2019-06-12,0.40068,7792.72,0.00185999999999997,-44.4099999999999,"Decreased","Increased",0.466,-0.567
"1176",2019-06-11,0.39205,7822.57,-0.00862999999999997,29.8499999999995,"Increased","Decreased",-2.154,0.383
"1177",2019-06-10,0.40003,7823.17,0.00797999999999999,0.600000000000364,"Decreased","Decreased",2.035,0.008
"1178",2019-06-07,0.41973,7742.1,0.0197,-81.0699999999997,"Decreased","Increased",4.925,-1.036
"1179",2019-06-06,0.41935,7615.55,-0.000379999999999991,-126.55,"Increased","Increased",-0.091,-1.635
"1180",2019-06-05,0.40041,7575.48,-0.01894,-40.0700000000006,"Increased","Increased",-4.517,-0.526
"1181",2019-06-04,0.39837,7527.12,-0.00203999999999999,-48.3599999999997,"Increased","Increased",-0.509,-0.638
"1182",2019-06-03,0.41805,7333.02,0.01968,-194.099999999999,"Decreased","Increased",4.94,-2.579
"1183",2019-05-31,0.43841,7453.15,0.02036,120.129999999999,"Decreased","Decreased",4.87,1.638
"1184",2019-05-30,0.41841,7567.72,-0.02,114.570000000001,"Increased","Decreased",-4.562,1.537
"1185",2019-05-29,0.44275,7547.31,0.02434,-20.4099999999999,"Decreased","Increased",5.817,-0.27
"1186",2019-05-28,0.44863,7607.35,0.00588,60.04,"Decreased","Decreased",1.328,0.796
"1187",2019-05-24,0.38289,7637.01,-0.06574,29.6599999999999,"Increased","Decreased",-14.654,0.39
"1188",2019-05-23,0.37975,7628.28,-0.00314000000000003,-8.73000000000047,"Increased","Increased",-0.82,-0.114
"1189",2019-05-22,0.37311,7750.84,-0.00663999999999998,122.56,"Increased","Decreased",-1.749,1.607
"1190",2019-05-21,0.39544,7785.72,0.02233,34.8800000000001,"Decreased","Decreased",5.985,0.45
"1191",2019-05-20,0.39551,7702.38,6.9999999999959e-05,-83.3400000000001,"Decreased","Increased",0.018,-1.07
"1192",2019-05-17,0.38805,7816.28,-0.00745999999999997,113.9,"Increased","Decreased",-1.886,1.479
"1193",2019-05-16,0.41795,7898.05,0.0299,81.7700000000004,"Decreased","Decreased",7.705,1.046
"1194",2019-05-15,0.45701,7822.15,0.03906,-75.9000000000005,"Decreased","Increased",9.346,-0.961
"1195",2019-05-14,0.40919,7734.49,-0.04782,-87.6599999999999,"Increased","Increased",-10.464,-1.121
"1196",2019-05-13,0.324,7647.02,-0.08519,-87.4699999999993,"Increased","Increased",-20.819,-1.131
"1197",2019-05-10,0.2995,7916.94,-0.0245,269.919999999999,"Increased","Decreased",-7.562,3.53
"1198",2019-05-09,0.29605,7910.59,-0.00345000000000001,-6.34999999999945,"Increased","Increased",-1.152,-0.08
"1199",2019-05-08,0.30053,7943.32,0.00448000000000004,32.7299999999996,"Decreased","Decreased",1.513,0.414
"1200",2019-05-07,0.29889,7963.76,-0.00164000000000003,20.4400000000005,"Increased","Decreased",-0.546,0.257
"1201",2019-05-06,0.30296,8123.29,0.00407000000000002,159.53,"Decreased","Decreased",1.362,2.003
"1202",2019-05-03,0.30763,8164,0.00467000000000001,40.71,"Decreased","Decreased",1.541,0.501
"1203",2019-05-02,0.30343,8036.77,-0.00420000000000004,-127.23,"Increased","Increased",-1.365,-1.558
"1204",2019-05-01,0.30389,8049.64,0.000460000000000016,12.8699999999999,"Decreased","Decreased",0.152,0.16
"1205",2019-04-30,0.30886,8095.39,0.00497000000000003,45.75,"Decreased","Decreased",1.635,0.568
"1206",2019-04-29,0.29437,8161.85,-0.01449,66.46,"Increased","Decreased",-4.691,0.821
"1207",2019-04-26,0.30293,8146.4,0.00855999999999996,-15.4500000000007,"Decreased","Increased",2.908,-0.189
"1208",2019-04-25,0.29234,8118.68,-0.01059,-27.7199999999993,"Increased","Increased",-3.496,-0.34
"1209",2019-04-24,0.30013,8102.01,0.00779000000000002,-16.6700000000001,"Decreased","Increased",2.665,-0.205
"1210",2019-04-23,0.31888,8120.82,0.01875,18.8099999999995,"Decreased","Decreased",6.247,0.232
"1211",2019-04-22,0.32266,8015.27,0.00378000000000001,-105.549999999999,"Decreased","Increased",1.185,-1.3
"1212",2019-04-18,0.33522,7998.06,0.01256,-17.21,"Decreased","Increased",3.893,-0.215
"1213",2019-04-17,0.33369,7996.08,-0.00153000000000003,-1.98000000000047,"Increased","Increased",-0.456,-0.025
"1214",2019-04-16,0.3239,8000.23,-0.00978999999999997,4.14999999999964,"Increased","Decreased",-2.934,0.052
"1215",2019-04-15,0.31904,7976.01,-0.00486000000000003,-24.2199999999993,"Increased","Increased",-1.5,-0.303
"1216",2019-04-12,0.32364,7984.16,0.00459999999999999,8.14999999999964,"Decreased","Decreased",1.442,0.102
"1217",2019-04-11,0.32729,7947.36,0.00365000000000004,-36.8000000000002,"Decreased","Increased",1.128,-0.461
"1218",2019-04-10,0.35315,7964.24,0.02586,16.8800000000001,"Decreased","Decreased",7.901,0.212
"1219",2019-04-09,0.34742,7909.28,-0.00573000000000001,-54.96,"Increased","Increased",-1.623,-0.69
"1220",2019-04-08,0.35599,7953.88,0.00856999999999997,44.6000000000004,"Decreased","Decreased",2.467,0.564
"1221",2019-04-05,0.36152,7938.69,0.00553000000000003,-15.1900000000005,"Decreased","Increased",1.553,-0.191
"1222",2019-04-04,0.3301,7891.78,-0.03142,-46.9099999999999,"Increased","Increased",-8.691,-0.591
"1223",2019-04-03,0.34058,7895.55,0.01048,3.77000000000044,"Decreased","Decreased",3.175,0.048
"1224",2019-04-02,0.35112,7848.69,0.01054,-46.8600000000006,"Decreased","Increased",3.095,-0.593
"1225",2019-04-01,0.31243,7828.91,-0.03869,-19.7799999999997,"Increased","Increased",-11.019,-0.252
"1226",2019-03-29,0.30784,7729.32,-0.00458999999999998,-99.5900000000001,"Increased","Increased",-1.469,-1.272
"1227",2019-03-28,0.30616,7669.17,-0.00168000000000001,-60.1499999999996,"Increased","Increased",-0.546,-0.778
"1228",2019-03-27,0.31038,7643.38,0.00422,-25.79,"Decreased","Increased",1.378,-0.336
"1229",2019-03-26,0.3028,7691.52,-0.00757999999999998,48.1400000000003,"Increased","Decreased",-2.442,0.63
"1230",2019-03-25,0.30297,7637.54,0.000170000000000003,-53.9800000000005,"Decreased","Increased",0.056,-0.702
"1231",2019-03-22,0.31057,7642.67,0.0076,5.13000000000011,"Decreased","Decreased",2.508,0.067
"1232",2019-03-21,0.3101,7838.96,-0.000470000000000026,196.29,"Increased","Decreased",-0.151,2.568
"1233",2019-03-20,0.31776,7728.97,0.00766,-109.99,"Decreased","Increased",2.47,-1.403
"1234",2019-03-19,0.3159,7723.95,-0.00185999999999997,-5.02000000000044,"Increased","Increased",-0.585,-0.065
"1235",2019-03-18,0.31478,7714.48,-0.00112000000000001,-9.47000000000025,"Increased","Increased",-0.355,-0.123
"1236",2019-03-15,0.31505,7688.53,0.000269999999999992,-25.9499999999998,"Decreased","Increased",0.086,-0.336
"1237",2019-03-14,0.31154,7630.91,-0.00351000000000001,-57.6199999999999,"Increased","Increased",-1.114,-0.749
"1238",2019-03-13,0.31376,7643.41,0.00222,12.5,"Decreased","Decreased",0.713,0.164
"1239",2019-03-12,0.31039,7591.03,-0.00336999999999998,-52.3800000000001,"Increased","Increased",-1.074,-0.685
"1240",2019-03-11,0.31039,7558.06,0,-32.9699999999993,"No Change","Increased",0,-0.434
"1241",2019-03-08,0.30802,7408.14,-0.00236999999999998,-149.92,"Increased","Increased",-0.764,-1.984
"1242",2019-03-07,0.31324,7421.46,0.00522,13.3199999999997,"Decreased","Decreased",1.695,0.18
"1243",2019-03-06,0.31648,7505.92,0.00323999999999997,84.46,"Decreased","Decreased",1.034,1.138
"1244",2019-03-05,0.31513,7576.36,-0.00134999999999996,70.4399999999996,"Increased","Decreased",-0.427,0.938
"1245",2019-03-04,0.30246,7577.57,-0.01267,1.21000000000004,"Increased","Decreased",-4.021,0.016
"1246",2019-03-01,0.31588,7595.35,0.01342,17.7800000000007,"Decreased","Decreased",4.437,0.235
"1247",2019-02-28,0.31412,7532.53,-0.00175999999999998,-62.8200000000006,"Increased","Increased",-0.557,-0.827
"1248",2019-02-27,0.31108,7554.51,-0.00303999999999999,21.9800000000005,"Increased","Decreased",-0.968,0.292
"1249",2019-02-26,0.31703,7549.3,0.00594999999999996,-5.21000000000004,"Decreased","Increased",1.913,-0.069
"1250",2019-02-25,0.32786,7554.46,0.01083,5.15999999999985,"Decreased","Decreased",3.416,0.068
"1251",2019-02-22,0.3215,7527.54,-0.00635999999999998,-26.9200000000001,"Increased","Increased",-1.94,-0.356
"1252",2019-02-21,0.32061,7459.71,-0.000890000000000002,-67.8299999999999,"Increased","Increased",-0.277,-0.901
"1253",2019-02-20,0.33193,7489.07,0.01132,29.3599999999997,"Decreased","Decreased",3.531,0.394
"1254",2019-02-19,0.32321,7486.77,-0.00872000000000001,-2.29999999999927,"Increased","Increased",-2.627,-0.031
"1255",2019-02-15,0.30175,7472.41,-0.02146,-14.3600000000006,"Increased","Increased",-6.64,-0.192
"1256",2019-02-14,0.30091,7426.95,-0.000840000000000007,-45.46,"Increased","Increased",-0.278,-0.608
"1257",2019-02-13,0.30394,7420.38,0.00302999999999998,-6.56999999999971,"Decreased","Increased",1.007,-0.088
"1258",2019-02-12,0.30494,7414.62,0.001,-5.76000000000022,"Decreased","Increased",0.329,-0.078
"1259",2019-02-11,0.30238,7307.9,-0.00256000000000001,-106.72,"Increased","Increased",-0.84,-1.439
"1260",2019-02-08,0.31217,7298.2,0.00979000000000002,-9.69999999999982,"Decreased","Increased",3.238,-0.133
"1261",2019-02-07,0.29134,7288.35,-0.02083,-9.84999999999945,"Increased","Increased",-6.673,-0.135
"1262",2019-02-06,0.2895,7375.28,-0.00184000000000001,86.9299999999994,"Increased","Decreased",-0.632,1.193
"1263",2019-02-05,0.2995,7402.08,0.01,26.8000000000002,"Decreased","Decreased",3.454,0.363
"1264",2019-02-04,0.2992,7347.54,-0.000299999999999967,-54.54,"Increased","Increased",-0.1,-0.737
"1265",2019-02-01,0.30682,7263.87,0.00761999999999996,-83.6700000000001,"Decreased","Increased",2.547,-1.139
"1266",2019-01-31,0.3093,7281.74,0.00248000000000004,17.8699999999999,"Decreased","Decreased",0.808,0.246
"1267",2019-01-30,0.32165,7183.08,0.01235,-98.6599999999999,"Decreased","Increased",3.993,-1.355
"1268",2019-01-29,0.28746,7028.29,-0.03419,-154.79,"Increased","Increased",-10.63,-2.155
"1269",2019-01-28,0.2928,7085.68,0.00534000000000001,57.3900000000003,"Decreased","Decreased",1.858,0.817
"1270",2019-01-25,0.31446,7164.86,0.02166,79.1799999999994,"Decreased","Decreased",7.398,1.117
"1271",2019-01-24,0.3166,7073.46,0.00213999999999998,-91.3999999999996,"Decreased","Increased",0.681,-1.276
"1272",2019-01-23,0.31476,7025.77,-0.00184000000000001,-47.6899999999996,"Increased","Increased",-0.581,-0.674
"1273",2019-01-22,0.31861,7020.36,0.00385000000000002,-5.41000000000076,"Decreased","Increased",1.223,-0.077
"1274",2019-01-18,0.3214,7157.23,0.00279000000000001,136.87,"Decreased","Decreased",0.876,1.95
"1275",2019-01-17,0.32651,7084.46,0.00511,-72.7699999999995,"Decreased","Increased",1.59,-1.017
"1276",2019-01-16,0.32682,7034.69,0.000309999999999977,-49.7700000000004,"Decreased","Increased",0.095,-0.703
"1277",2019-01-15,0.32338,7023.83,-0.00344,-10.8599999999997,"Increased","Increased",-1.053,-0.154
"1278",2019-01-14,0.32993,6905.92,0.00655,-117.91,"Decreased","Increased",2.025,-1.679
"1279",2019-01-11,0.32749,6971.48,-0.00244,65.5599999999995,"Increased","Decreased",-0.74,0.949
"1280",2019-01-10,0.32724,6986.07,-0.000250000000000028,14.5900000000001,"Increased","Decreased",-0.076,0.209
"1281",2019-01-09,0.36664,6957.08,0.0394,-28.9899999999998,"Decreased","Increased",12.04,-0.415
"1282",2019-01-08,0.36311,6897,-0.00353000000000003,-60.0799999999999,"Increased","Increased",-0.963,-0.864
"1283",2019-01-07,0.36186,6823.47,-0.00124999999999997,-73.5299999999997,"Increased","Increased",-0.344,-1.066
"1284",2019-01-04,0.3556,6738.86,-0.00625999999999999,-84.6100000000006,"Increased","Increased",-1.73,-1.24
"1285",2019-01-03,0.35434,6463.5,-0.00126000000000004,-275.36,"Increased","Increased",-0.354,-4.086
"1286",2019-01-02,0.37138,6665.94,0.01704,202.44,"Decreased","Decreased",4.809,3.132
"1287",2018-12-31,0.351,6635.28,-0.02038,-30.6599999999999,"Increased","Increased",-5.488,-0.46
"1288",2018-12-28,0.37365,6584.52,0.02265,-50.7599999999993,"Decreased","Increased",6.453,-0.765
"1289",2018-12-27,0.33661,6579.49,-0.03704,-5.03000000000065,"Increased","Increased",-9.913,-0.076
"1290",2018-12-26,0.37548,6554.36,0.03887,-25.1300000000001,"Decreased","Increased",11.547,-0.382
"1291",2018-12-24,0.40356,6192.92,0.02808,-361.44,"Decreased","Increased",7.478,-5.514
"1292",2018-12-21,0.35655,6332.99,-0.04701,140.07,"Increased","Decreased",-11.649,2.262
"1293",2018-12-20,0.37552,6528.41,0.01897,195.42,"Decreased","Decreased",5.32,3.086
"1294",2018-12-19,0.34774,6636.83,-0.02778,108.42,"Increased","Decreased",-7.398,1.661
"1295",2018-12-18,0.35154,6783.91,0.00380000000000003,147.08,"Decreased","Decreased",1.093,2.216
"1296",2018-12-17,0.32915,6753.73,-0.02239,-30.1800000000003,"Increased","Increased",-6.369,-0.445
"1297",2018-12-14,0.28927,6910.66,-0.03988,156.93,"Increased","Decreased",-12.116,2.324
"1298",2018-12-13,0.30033,7070.33,0.01106,159.67,"Decreased","Decreased",3.823,2.31
"1299",2018-12-12,0.30662,7098.31,0.00629000000000002,27.9800000000005,"Decreased","Decreased",2.094,0.396
"1300",2018-12-11,0.30186,7031.83,-0.00475999999999999,-66.4800000000005,"Increased","Increased",-1.552,-0.937
"1301",2018-12-10,0.30114,7020.52,-0.000719999999999998,-11.3099999999995,"Increased","Increased",-0.239,-0.161
"1302",2018-12-07,0.30165,6969.25,0.000509999999999955,-51.2700000000004,"Decreased","Increased",0.169,-0.73
"1303",2018-12-06,0.30879,7188.26,0.00714000000000004,219.01,"Decreased","Decreased",2.367,3.143
"1304",2018-12-04,0.35312,7158.43,0.04433,-29.8299999999999,"Decreased","Increased",14.356,-0.415
"1305",2018-12-03,0.34811,7441.51,-0.00501000000000001,283.08,"Increased","Decreased",-1.419,3.954
"1306",2018-11-30,0.36448,7330.54,0.0163700000000001,-110.97,"Decreased","Increased",4.703,-1.491
"1307",2018-11-29,0.38143,7273.08,0.01695,-57.46,"Decreased","Increased",4.65,-0.784
"1308",2018-11-28,0.39252,7291.59,0.01109,18.5100000000002,"Decreased","Decreased",2.907,0.255
"1309",2018-11-27,0.36506,7082.7,-0.02746,-208.89,"Increased","Increased",-6.996,-2.865
"1310",2018-11-26,0.3621,7081.85,-0.00296000000000002,-0.849999999999454,"Increased","Increased",-0.811,-0.012
"1311",2018-11-23,0.41331,6938.98,0.05121,-142.870000000001,"Decreased","Increased",14.143,-2.017
"1312",2018-11-21,0.45202,6972.25,0.03871,33.2700000000004,"Decreased","Decreased",9.366,0.479
"1313",2018-11-20,0.44273,6908.82,-0.00928999999999996,-63.4300000000003,"Increased","Increased",-2.055,-0.91
"1314",2018-11-19,0.48164,7028.48,0.03891,119.66,"Decreased","Decreased",8.789,1.732
"1315",2018-11-16,0.4766,7247.87,-0.00503999999999999,219.39,"Increased","Decreased",-1.046,3.121
"1316",2018-11-15,0.48732,7259.03,0.01072,11.1599999999999,"Decreased","Decreased",2.249,0.154
"1317",2018-11-14,0.47997,7136.39,-0.00734999999999997,-122.639999999999,"Increased","Increased",-1.508,-1.689
"1318",2018-11-13,0.51629,7200.87,0.03632,64.4799999999996,"Decreased","Decreased",7.567,0.904
"1319",2018-11-12,0.52287,7200.87,0.00657999999999992,0,"Decreased","No Change",1.274,0
"1320",2018-11-09,0.50383,7406.9,-0.0190399999999999,206.03,"Increased","Decreased",-3.641,2.861
"1321",2018-11-08,0.49621,7530.88,-0.00762000000000002,123.98,"Increased","Decreased",-1.512,1.674
"1322",2018-11-07,0.5398,7570.75,0.04359,39.8699999999999,"Decreased","Decreased",8.785,0.529
"1323",2018-11-06,0.55373,7375.96,0.0139300000000001,-194.79,"Decreased","Increased",2.581,-2.573
"1324",2018-11-05,0.50116,7328.85,-0.05257,-47.1099999999997,"Increased","Increased",-9.494,-0.639
"1325",2018-11-02,0.46122,7356.99,-0.03994,28.1399999999994,"Increased","Decreased",-7.97,0.384
"1326",2018-11-01,0.46029,7434.06,-0.000930000000000042,77.0700000000006,"Increased","Decreased",-0.202,1.048
"1327",2018-10-31,0.45361,7305.9,-0.00667999999999996,-128.160000000001,"Increased","Increased",-1.451,-1.724
"1328",2018-10-30,0.44726,7161.65,-0.00635000000000002,-144.25,"Increased","Increased",-1.4,-1.974
"1329",2018-10-29,0.44421,7050.29,-0.00305,-111.36,"Increased","Increased",-0.682,-1.555
"1330",2018-10-26,0.46505,7167.21,0.02084,116.92,"Decreased","Decreased",4.691,1.658
"1331",2018-10-25,0.46275,7318.34,-0.00230000000000002,151.13,"Increased","Decreased",-0.495,2.109
"1332",2018-10-24,0.46314,7108.4,0.000390000000000001,-209.940000000001,"Decreased","Increased",0.084,-2.869
"1333",2018-10-23,0.46869,7437.54,0.00555,329.14,"Decreased","Decreased",1.198,4.63
"1334",2018-10-22,0.46061,7468.63,-0.00807999999999998,31.0900000000001,"Increased","Decreased",-1.724,0.418
"1335",2018-10-19,0.45999,7449.03,-0.000620000000000009,-19.6000000000004,"Increased","Increased",-0.135,-0.262
"1336",2018-10-18,0.4668,7485.14,0.00680999999999998,36.1100000000006,"Decreased","Decreased",1.48,0.485
"1337",2018-10-17,0.48294,7642.7,0.01614,157.559999999999,"Decreased","Decreased",3.458,2.105
"1338",2018-10-16,0.48335,7645.49,0.000410000000000021,2.78999999999996,"Decreased","Decreased",0.085,0.037
"1339",2018-10-15,0.45981,7430.74,-0.02354,-214.75,"Increased","Increased",-4.87,-2.809
"1340",2018-10-12,0.42055,7496.89,-0.03926,66.1500000000005,"Increased","Decreased",-8.538,0.89
"1341",2018-10-11,0.38209,7329.06,-0.03846,-167.83,"Increased","Increased",-9.145,-2.239
"1342",2018-10-10,0.46573,7422.05,0.08364,92.9899999999998,"Decreased","Decreased",21.89,1.269
"1343",2018-10-09,0.48157,7738.02,0.01584,315.97,"Decreased","Decreased",3.401,4.257
"1344",2018-10-08,0.49233,7735.95,0.01076,-2.07000000000062,"Decreased","Increased",2.234,-0.027
"1345",2018-10-05,0.52085,7788.45,0.02852,52.5,"Decreased","Decreased",5.793,0.679
"1346",2018-10-04,0.52871,7879.51,0.00785999999999998,91.0600000000004,"Decreased","Decreased",1.509,1.169
"1347",2018-10-03,0.52855,8025.09,-0.000160000000000049,145.58,"Increased","Decreased",-0.03,1.848
"1348",2018-10-02,0.51702,7999.55,-0.0115299999999999,-25.54,"Increased","Increased",-2.181,-0.318
"1349",2018-10-01,0.57737,8037.3,0.06035,37.75,"Decreased","Decreased",11.673,0.472
"1350",2018-09-28,0.53969,8046.35,-0.03768,9.05000000000018,"Increased","Decreased",-6.526,0.113
"1351",2018-09-27,0.54315,8041.97,0.00346000000000002,-4.38000000000011,"Decreased","Increased",0.641,-0.054
"1352",2018-09-26,0.51257,7990.37,-0.0305800000000001,-51.6000000000004,"Increased","Increased",-5.63,-0.642
"1353",2018-09-25,0.5257,8007.47,0.01313,17.1000000000004,"Decreased","Decreased",2.562,0.214
"1354",2018-09-24,0.49234,7993.25,-0.0333599999999999,-14.2200000000003,"Increased","Increased",-6.346,-0.178
"1355",2018-09-21,0.56351,7986.96,0.07117,-6.28999999999996,"Decreased","Increased",14.455,-0.079
"1356",2018-09-20,0.4501,8028.23,-0.11341,41.2699999999995,"Increased","Decreased",-20.126,0.517
"1357",2018-09-19,0.3265,7950.04,-0.1236,-78.1899999999996,"Increased","Increased",-27.461,-0.974
"1358",2018-09-18,0.31965,7956.11,-0.00685000000000002,6.06999999999971,"Increased","Decreased",-2.098,0.076
"1359",2018-09-17,0.27058,7895.79,-0.04907,-60.3199999999997,"Increased","Increased",-15.351,-0.758
"1360",2018-09-14,0.27616,8010.04,0.00558000000000003,114.25,"Decreased","Decreased",2.062,1.447
"1361",2018-09-13,0.27914,8013.71,0.00297999999999998,3.67000000000007,"Decreased","Decreased",1.079,0.046
"1362",2018-09-12,0.26986,7954.23,-0.00928000000000001,-59.4800000000005,"Increased","Increased",-3.324,-0.742
"1363",2018-09-11,0.26298,7972.47,-0.00688,18.2400000000007,"Increased","Decreased",-2.549,0.229
"1364",2018-09-10,0.26944,7924.16,0.00646000000000002,-48.3100000000004,"Decreased","Increased",2.456,-0.606
"1365",2018-09-07,0.28704,7902.54,0.0176,-21.6199999999999,"Decreased","Increased",6.532,-0.273
"1366",2018-09-06,0.30169,7922.73,0.01465,20.1899999999996,"Decreased","Decreased",5.104,0.255
"1367",2018-09-05,0.27904,7995.17,-0.02265,72.4400000000005,"Increased","Decreased",-7.508,0.914
"1368",2018-09-04,0.33078,8091.25,0.05174,96.0799999999999,"Decreased","Decreased",18.542,1.202
"1369",2018-08-31,0.33503,8109.54,0.00424999999999998,18.29,"Decreased","Decreased",1.285,0.226
"1370",2018-08-30,0.33487,8088.36,-0.000159999999999993,-21.1800000000003,"Increased","Increased",-0.048,-0.261
"1371",2018-08-29,0.3448,8109.69,0.00992999999999999,21.3299999999999,"Decreased","Decreased",2.965,0.264
"1372",2018-08-28,0.35111,8030.04,0.00630999999999998,-79.6499999999996,"Decreased","Increased",1.83,-0.982
"1373",2018-08-27,0.33877,8017.9,-0.01234,-12.1400000000003,"Increased","Increased",-3.515,-0.151
"1374",2018-08-24,0.32673,7945.98,-0.01204,-71.9200000000001,"Increased","Increased",-3.554,-0.897
"1375",2018-08-23,0.32608,7878.46,-0.000650000000000039,-67.5199999999995,"Increased","Increased",-0.199,-0.85
"1376",2018-08-22,0.31786,7889.1,-0.00822000000000001,10.6400000000003,"Increased","Decreased",-2.521,0.135
"1377",2018-08-21,0.33384,7859.17,0.01598,-29.9300000000003,"Decreased","Increased",5.027,-0.379
"1378",2018-08-20,0.31467,7821.01,-0.01917,-38.1599999999999,"Increased","Increased",-5.742,-0.486
"1379",2018-08-17,0.36739,7816.33,0.05272,-4.68000000000029,"Decreased","Increased",16.754,-0.06
"1380",2018-08-16,0.29157,7806.52,-0.07582,-9.80999999999949,"Increased","Increased",-20.637,-0.126
"1381",2018-08-15,0.28026,7774.12,-0.01131,-32.4000000000005,"Increased","Increased",-3.879,-0.415
"1382",2018-08-14,0.27289,7870.89,-0.00736999999999999,96.7700000000004,"Increased","Decreased",-2.63,1.245
"1383",2018-08-13,0.27446,7819.71,0.00156999999999996,-51.1800000000003,"Decreased","Increased",0.575,-0.65
"1384",2018-08-10,0.31886,7839.11,0.0444,19.3999999999996,"Decreased","Decreased",16.177,0.248
"1385",2018-08-09,0.34388,7891.78,0.02502,52.6700000000001,"Decreased","Decreased",7.847,0.672
"1386",2018-08-08,0.33179,7888.33,-0.01209,-3.44999999999982,"Increased","Increased",-3.516,-0.044
"1387",2018-08-07,0.37837,7883.66,0.04658,-4.67000000000007,"Decreased","Increased",14.039,-0.059
"1388",2018-08-06,0.41287,7859.68,0.0345,-23.9799999999996,"Decreased","Increased",9.118,-0.304
"1389",2018-08-03,0.44065,7812.01,0.02778,-47.6700000000001,"Decreased","Increased",6.729,-0.607
"1390",2018-08-02,0.43025,7802.69,-0.0104,-9.32000000000062,"Increased","Increased",-2.36,-0.119
"1391",2018-08-01,0.44667,7707.29,0.01642,-95.3999999999996,"Decreased","Increased",3.816,-1.223
"1392",2018-07-31,0.43498,7671.79,-0.01169,-35.5,"Increased","Increased",-2.617,-0.461
"1393",2018-07-30,0.44603,7630,0.01105,-41.79,"Decreased","Increased",2.54,-0.545
"1394",2018-07-27,0.45516,7737.42,0.00913000000000003,107.42,"Decreased","Decreased",2.047,1.408
"1395",2018-07-26,0.44956,7852.18,-0.00559999999999999,114.76,"Increased","Decreased",-1.23,1.483
"1396",2018-07-25,0.45943,7932.24,0.00986999999999999,80.0599999999995,"Decreased","Decreased",2.195,1.02
"1397",2018-07-24,0.45813,7840.77,-0.00130000000000002,-91.4699999999993,"Increased","Increased",-0.283,-1.153
"1398",2018-07-23,0.44519,7841.87,-0.01294,1.09999999999945,"Increased","Decreased",-2.825,0.014
"1399",2018-07-20,0.44462,7820.2,-0.000569999999999959,-21.6700000000001,"Increased","Increased",-0.128,-0.276
"1400",2018-07-19,0.47694,7825.3,0.03232,5.10000000000036,"Decreased","Decreased",7.269,0.065
"1401",2018-07-18,0.48826,7854.44,0.0113200000000001,29.1399999999994,"Decreased","Decreased",2.373,0.372
"1402",2018-07-17,0.50696,7855.12,0.0186999999999999,0.680000000000291,"Decreased","Decreased",3.83,0.009
"1403",2018-07-16,0.4819,7805.72,-0.02506,-49.3999999999996,"Increased","Increased",-4.943,-0.629
"1404",2018-07-13,0.43727,7825.98,-0.04463,20.2599999999993,"Increased","Decreased",-9.261,0.26
"1405",2018-07-12,0.43767,7823.92,0.000400000000000011,-2.05999999999949,"Decreased","Increased",0.091,-0.026
"1406",2018-07-11,0.45023,7716.61,0.01256,-107.31,"Decreased","Increased",2.87,-1.372
"1407",2018-07-10,0.44422,7759.2,-0.00601000000000002,42.5900000000001,"Increased","Decreased",-1.335,0.552
"1408",2018-07-09,0.47383,7756.2,0.02961,-3,"Decreased","Increased",6.666,-0.039
"1409",2018-07-06,0.47773,7688.39,0.00390000000000001,-67.8099999999995,"Decreased","Increased",0.823,-0.874
"1410",2018-07-05,0.47779,7586.43,6.00000000000045e-05,-101.96,"Decreased","Increased",0.013,-1.326
"1411",2018-07-03,0.48516,7502.67,0.00736999999999999,-83.7600000000002,"Decreased","Increased",1.543,-1.104
"1412",2018-07-02,0.49005,7567.69,0.00489000000000001,65.0199999999995,"Decreased","Decreased",1.008,0.867
"1413",2018-06-29,0.45531,7510.3,-0.03474,-57.3899999999994,"Increased","Increased",-7.089,-0.758
"1414",2018-06-28,0.44786,7503.68,-0.00745000000000001,-6.61999999999989,"Increased","Increased",-1.636,-0.088
"1415",2018-06-27,0.47186,7445.08,0.024,-58.6000000000004,"Decreased","Increased",5.359,-0.781
"1416",2018-06-26,0.45304,7561.63,-0.01882,116.55,"Increased","Decreased",-3.988,1.565
"1417",2018-06-25,0.4808,7532.01,0.02776,-29.6199999999999,"Decreased","Increased",6.127,-0.392
"1418",2018-06-22,0.4823,7692.82,0.0015,160.809999999999,"Decreased","Decreased",0.312,2.135
"1419",2018-06-21,0.5341,7712.95,0.0518,20.1300000000001,"Decreased","Decreased",10.74,0.262
"1420",2018-06-20,0.53989,7781.51,0.00578999999999996,68.5600000000004,"Decreased","Decreased",1.084,0.889
"1421",2018-06-19,0.54906,7725.59,0.00917000000000001,-55.9200000000001,"Decreased","Increased",1.698,-0.719
"1422",2018-06-18,0.53826,7747.03,-0.0108,21.4399999999996,"Increased","Decreased",-1.967,0.278
"1423",2018-06-15,0.53333,7746.38,-0.00492999999999999,-0.649999999999636,"Increased","Increased",-0.916,-0.008
"1424",2018-06-14,0.5565,7761.04,0.02317,14.6599999999999,"Decreased","Decreased",4.344,0.189
"1425",2018-06-13,0.52987,7695.7,-0.02663,-65.3400000000001,"Increased","Increased",-4.785,-0.842
"1426",2018-06-12,0.55823,7703.79,0.0283600000000001,8.09000000000015,"Decreased","Decreased",5.352,0.105
"1427",2018-06-11,0.59928,7659.93,0.04105,-43.8599999999997,"Decreased","Increased",7.354,-0.569
